JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2452002.2882,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452003.2924,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452004.3042,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452011.288,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452076.4931,2.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452108.3396,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452110.4368,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452111.4486,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452112.4979,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452120.4667,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452123.3236,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.4132,2.5,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.4410,2.7,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.4493,2.7,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.4563,2.8,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.4694,2.8,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.4764,3.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.4806,3.0,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.4910,3.0,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.5069,3.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.5146,3.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.5194,3.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452124.5319,3.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452134.4590,2.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452138.3542,2.5,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452139.3542,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452141.3486,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452141.4396,2.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452142.5208,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452144.5271,2.6,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452144.5472,2.6,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452144.5625,2.8,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452147.3921,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452148.362,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452150.3778,3.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452150.3882,3.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452150.4028,3.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452150.4090,2.8,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452151.4003,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452152.4271,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452153.4242,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452153.4613,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452153.4957,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452153.5292,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452153.5653,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452157.5174,2.6,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2452157.5458,2.4,,,Vis.,SSW,,,,,,,,V,,,,BET PER,,STD,,,,
2452169.2194,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452169.3625,2.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.2729,2.5,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.3049,2.5,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.3354,2.7,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.3569,2.8,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.3688,3.0,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.3785,3.0,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.3847,3.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.3924,3.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.4000,3.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.4069,3.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.4167,3.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.4278,3.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.4368,3.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.4444,3.0,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.4542,2.9,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.4667,2.8,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.4792,2.7,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452170.5000,2.6,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452178.2708,2.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452189.2785,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452198.2486,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452203.2056,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452203.3299,2.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452204.2083,2.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452206.4319,2.2,,,Vis.,GGQ,A,21,30,AA,,,,V,,,,BET PER,,STD,,,,
2452224.1924,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452230.51597,2.3,,,Vis.,SET,,2.1,2.9,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.52778,2.4,,,Vis.,SET,,2.1,2.9,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.54167,2.5,,,Vis.,SET,,2.1,2.9,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.55972,2.6,,,Vis.,SET,,2.1,2.9,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.57708,2.6,,,Vis.,SET,,2.1,2.9,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.59861,2.9,,,Vis.,SET,,2.9,3.8,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.61319,3.1,,,Vis.,SET,,2.9,3.8,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.62639,3.2,,,Vis.,SET,,2.9,3.8,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.63542,3.3,,,Vis.,SET,,2.9,3.8,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.65069,3.3,,,Vis.,SET,,2.9,3.8,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.66389,3.1,,,Vis.,SET,,2.9,3.8,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.67569,2.9,,,Vis.,SET,,2.9,3.8,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.69028,2.7,,,Vis.,SET,,2.1,2.9,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.70625,2.6,,,Vis.,SET,,2.1,2.9,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.72292,2.5,,,Vis.,SET,,2.1,2.9,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.73750,2.4,,,Vis.,SET,,2.1,2.9,xxx,,,,V,,,,BETA PER,,STD,,,,
2452230.75486,2.3,,,Vis.,SET,,2.1,2.9,xxx,,,,V,,,,BETA PER,,STD,,,,
2452233.3313,1.9,,,Vis.,GGQ,,18,21,AA,,,,V,,,,BET PER,,STD,,,,
2452233.4368,2.6,,,Vis.,GGQ,A,21,30,AA,,,,V,,,,BET PER,,STD,,,,
2452234.3486,2.5,,,Vis.,GGQ,A,21,30,AA,,,,V,,,,BET PER,,STD,,,,
2452234.4194,2.2,,,Vis.,GGQ,,21,30,AA,,,,V,,,,BET PER,,STD,,,,
2452234.4556,2.3,,,Vis.,GGQ,,21,30,AA,,,,V,,,,BET PER,,STD,,,,
2452237.4444,2.4,,,Vis.,GGQ,,21,30,AA,,,,V,,,,BET PER,,STD,,,,
2452237.5257,2.2,,,Vis.,GGQ,,21,30,AA,,,,V,,,,BET PER,,STD,,,,
2452238.3785,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452251.1875,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452273.487,2.7,,,Vis.,TLA,B,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452276.27,2.3,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452276.324,2.3,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452276.358,2.5,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452276.401,2.7,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452276.417,2.9,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452276.447,2.9,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452279.31,2.9,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452299.45,3.3,,,Vis.,TLA,B,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452320.2942,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452322.2257,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452323.3043,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452339.3028,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452339.3153,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452339.33,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452339.3443,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452339.3507,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452342.2708,2.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452343.2667,2.4,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452343.3514,2.3,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452344.3207,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452345.322,3.5,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452345.374,3.4,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452345.378,3.3,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452345.403,3.2,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452349.2556,2.4,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452350.2556,2.2,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452350.3,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452363.2722,2.0,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452364.2736,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452364.3064,2.2,,,Vis.,DAT,,2.1,3.0,SAA123001,,,,Z,,,,BET PER,AAVSO,STD,,,,
2452370.2792,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452461.4236,2.2,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452468.3784,2.2,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452468.3888,2.3,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452468.3979,2.2,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452468.4097,2.4,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452468.4166,2.4,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452468.4270,2.2,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452468.4375,2.4,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452474.3854,3.4,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452474.3986,3.4,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452474.4375,3.1,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452474.4479,2.9,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452474.4583,2.9,,,Vis.,PSY,,1,2,AAVSO,,,,V,,,,BET PER,,STD,,,,
2452493.4479,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452519.3653,2.2,,,Vis.,MKW,A,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452519.4139,2.2,,,Vis.,MKW,A,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452522.3625,2.5,,,Vis.,MKW,A,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452522.4042,2.4,,,Vis.,MKW,A,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452522.4167,2.2,,,Vis.,MKW,A,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452525.3486,2.1,,,Vis.,MKW,A,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452527.3563,2.2,,,Vis.,MKW,A,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452529.3236,1.8,,,Vis.,MKW,A,01,18,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452531.3236,2.5,,,Vis.,MKW,A,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452535.7292,2.1,,,Vis.,TJA,,18,21,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452539.6236,2.5,,,Vis.,TJA,,21,29,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452545.3486,2.6,,,Vis.,MKW,A,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452545.5938,2.5,,,Vis.,TJA,,21,29,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452546.6479,2.1,,,Vis.,TJA,,21,29,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452550.3014,2.3,,,Vis.,MKW,,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452550.3306,2.2,,,Vis.,MKW,,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452551.7812,3.2,,,Vis.,WRY,B,,,,,,,V,,,,BET PER,,STD,,,,
2452555.3257,2.2,,,Vis.,MKW,,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452555.8125,2.1,,,Vis.,WRY,B,,,,,,,V,,,,BET PER,,STD,,,,
2452556.5875,2.0,,,Vis.,GVN,,30,18,P/1=7.5M,,,,V,,,,BET PER,,STD,,,,
2452557.3028,2.2,,,Vis.,MKW,,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452557.3306,2.4,,,Vis.,MKW,,18,22,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452557.7951,2.3,,,Vis.,WRY,B,,,,,,,V,,,,BET PER,,STD,,,,
2452559.3125,1.7,,,Vis.,MKW,,01,18,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452560.3257,3.24,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.341,3.29,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.3521,3.34,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.3639,3.24,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.3778,3.24,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.3986,3.24,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.4139,3.19,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.415,3.2,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.436,3.1,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.4396,3.01,,,Vis.,MTON,,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.449,3.1,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.4604,2.76,,,Vis.,MTON,U,,,SPA,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452560.483,2.9,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452561.6194,2.1,,,Vis.,TJA,,21,29,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452563.2208,3.3,,,Vis.,SSW,,30,38,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452563.2375,3.2,,,Vis.,SSW,,30,38,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452563.2701,3.0,,,Vis.,SSW,,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452563.2715,2.8,,,Vis.,SSW,,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452563.3187,2.7,,,Vis.,SSW,,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452563.3396,2.6,,,Vis.,SSW,,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452563.3625,2.5,,,Vis.,SSW,,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452563.3847,2.4,,,Vis.,SSW,,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452576.5625,2.09,,,H,WJD,,-52,229,K,,,,V,,,,BET PER,,STD,,,,
2452576.5625,2.20,,,J,WJD,,005,252,K,,,,V,,,,BET PER,,STD,,,,
2452577.3646,2.4,,,Vis.,SSW,,21,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452577.409,2.6,,,Vis.,SSW,,21,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452577.4306,2.7,,,Vis.,SSW,,21,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452579.5625,2.1,,,Vis.,CMC,,221,38,132001,,,,V,,,,BET PER,,STD,,,,
2452580.5625,3.0,,,Vis.,CMC,,221,30,132001,,,,V,,,,BET PER,,STD,,,,
2452584.294,2.3,,,Vis.,LTO,,1.9/3.0,,,,,,V,,,,BET PER,,STD,,,,
2452585.2257,1.7,,,Vis.,MKW,,01,18,ATLAS,,,,V,,,,BET PER,,STD,,,,
2452585.5486,2.1,,,Vis.,CMC,,21,38,132001,,,,V,,,,BET PER,,STD,,,,
2452593.319,2.1,,,Vis.,LTO,,1.9/3.0,,,,,,V,,,,BET PER,,STD,,,,
2452593.5417,2.5,,,Vis.,CMC,,30,21,132001,,,,V,,,,BET PER,,STD,,,,
2452594.6875,2.5,,,Vis.,LNL,MU,18,21,123001-A,,,,V,,,,BET PER,,STD,,,,
2452594.6993,2.8,,,Vis.,LNL,U.M,21,29,123001-A,,,,V,,,,BET PER,,STD,,,,
2452594.7152,3.0,,,Vis.,LNL,MU,21,29,123001-A,,,,V,,,,BET PER,,STD,,,,
2452594.7291,3.1,,,Vis.,LNL,MU,21,29,123001-A,,,,V,,,,BET PER,,STD,,,,
2452603.2521,2.7,,,Vis.,SSW,,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452603.2667,2.5,,,Vis.,MKW,,18,22,ATLAS,H>,,,V,,,,BET PER,,STD,,,,
2452603.275,2.9,,,Vis.,SSW,,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452603.2861,3.0,,,Vis.,SSW,,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452603.3785,3.3,,,Vis.,SSW,M,30,38,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452603.4021,3.2,,,Vis.,SSW,M,30,38,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452603.4257,3.0,,,Vis.,SSW,M,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452603.4688,2.8,,,Vis.,SSW,M,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452603.4882,2.7,,,Vis.,SSW,M,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452605.4208,2.1,,,Vis.,MWC,U,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2452609.2049,2.9,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452609.2292,2.4,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452609.4451,2.1,,,Vis.,MWC,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2452609.4514,2.1,,,Vis.,MWC,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2452613.3576,2.1,,,Vis.,MWC,,21,29,123001,,,,V,,,,BET PER,,STD,,,,
2452617.1569,2.1,,,Vis.,SIV,,,,,,,,V,,,,BET PER,,STD,,,,
2452634.5153,2.3,,,Vis.,HUZ,,22,30,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452635.3146,1.9,,,Vis.,MKW,,01,18,ATLAS,H>>,,,V,,,,BET PER,,STD,,,,
2452640.6,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2452642.6146,2.1,,,Vis.,SQW,,18,29,SAA2001,,,,V,,,,BET PER,,STD,,,,
2452643.22847,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2452643.2708,2.2,,,Vis.,FTB,TW,168,266,TYC,POOR WIND,,,V,,,,BET PER,,STD,,,,
2452643.2771,2.2,,,Vis.,FTB,TW,168,266,TYC,POOR WIND,,,V,,,,BET PER,,STD,,,,
2452643.2889,2.2,,,Vis.,FTB,TW,168,266,TYC,POOR WIND,,,V,,,,BET PER,,STD,,,,
2452643.2958,2.2,,,Vis.,FTB,TW,168,266,TYC,POOR WIND,,,V,,,,BET PER,,STD,,,,
2452643.303,2.4,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452643.3062,2.2,,,Vis.,FTB,TW,168,266,TYC,POOR WIND,,,V,,,,BET PER,,STD,,,,
2452643.3160,2.3,,,Vis.,FTB,TW,168,266,TYC,POOR WIND,,,V,,,,BET PER,,STD,,,,
2452643.3271,2.2,,,Vis.,FTB,TW,168,266,TYC,POOR WIND,,,V,,,,BET PER,,STD,,,,
2452643.3382,2.3,,,Vis.,FTB,TW,168,266,TYC,POOR WIND,,,V,,,,BET PER,,STD,,,,
2452643.3472,2.3,,,Vis.,FTB,TW,168,266,TYC,POOR WIND,,,V,,,,BET PER,,STD,,,,
2452643.368,2.4,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452643.3729,2.7,,,Vis.,FTB,TW,202,291,TYC,,,,V,,,,BET PER,,STD,,,,
2452643.426,2.9,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452643.446,3.1,,,Vis.,TLA,,,,JEI710717,NE,,,Z,,,,BETA PER,BAA-VSS,STD,,,,BAAVSS
2452644.21458,2.2,,,Vis.,PFR,,18,30,X41311ABF,,,,Z,,,,BET PER,AAK,STD,,,,
2452644.4181,2.1,,,Vis.,MWC,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2452644.4250,2.1,,,Vis.,MWC,H,18,21,123001,HAZY,,,V,,,,BET PER,,STD,,,,
2452644.4319,2.1,,,Vis.,MWC,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2452644.4389,2.3,,,Vis.,MWC,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2452644.4458,2.3,,,Vis.,MWC,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2452644.4618,2.4,,,Vis.,MWC,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2452644.4688,2.4,,,Vis.,MWC,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2452644.4757,2.5,,,Vis.,MWC,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
2452644.4826,2.5,,,Vis.,MWC,,18,21,123001,,,,V,,,,BET PER,,STD,,,,
